Date,Description,Transaction_ID,Amount,Category,Type
06 Apr 2025,BARBER SHOP #5960,T2504084,₹55.32,Personal Care,Debit
08 Apr 2025,FANCY STORE #3762,T2504022,₹110.24,Shopping,Debit
08 Apr 2025,AL SHIFA MEDICAL,T2504010,₹182.18,Healthcare,Debit
01 Apr 2025,NOTEBOOK PURCHASE ONLINE,T2504019,₹95.37,Education,Debit
09 Apr 2025,COURSE PAYMENT TXN,T2504069,₹19.4,Education,Debit
07 Apr 2025,WATER BILL ONLINE,T2504075,₹63.81,Utilities,Debit
02 Apr 2025,VIDEO STREAMING PAYMENT,T2504045,₹66.44,Entertainment,Debit
06 Apr 2025,PETROL PUMP ONLINE,T2504075,₹77.38,Transport,Debit
06 Apr 2025,ROOM RENT PAYMENT,T2504028,₹1295.72,Housing,Debit
09 Apr 2025,CABLE TV TXN,T2504097,₹127.73,Utilities,Debit
07 Apr 2025,LOCAL TRANSPORT BILL,T2504026,₹158.23,Transport,Debit
09 Apr 2025,DIGINET CAFE #7327,T2504047,₹121.93,Online Services,Debit
06 Apr 2025,PAYU ONLINE,T2504040,₹72.95,Online Services,Debit
09 Apr 2025,GAS BILL #6324,T2504026,₹129.98,Utilities,Debit
03 Apr 2025,TRAIN TICKET,T2504044,₹173.55,Transport,Debit
04 Apr 2025,PG ACCOMMODATION,T2504094,₹1506.21,Housing,Debit
06 Apr 2025,EXAM FEE BILL,T2504076,₹74.67,Education,Debit
08 Apr 2025,S KARTHICK KUMAR,T2504050,₹269.36,P2P Transfer,Credit
04 Apr 2025,MESS FEE ONLINE,T2504023,₹1424.28,Housing,Debit
08 Apr 2025,GAS BILL,T2504043,₹135.24,Utilities,Debit
06 Apr 2025,TAXI FARE #1843,T2504079,₹181.51,Transport,Debit
07 Apr 2025,ARCHANA VESSELS PAYMENT,T2504096,₹126.75,Shopping,Debit
06 Apr 2025,CABLE TV BILL,T2504046,₹49.64,Utilities,Debit
08 Apr 2025,SRI AMMAN COOL DRINKS ONLINE,T2504047,₹190.41,Food & Dining,Debit
10 Apr 2025,BOOKSTORE BILL,T2504034,₹57.34,Shopping,Debit
04 Apr 2025,LANDLORD PAYMENT BILL,T2504045,₹1525.23,Housing,Debit
06 Apr 2025,PHONE RECHARGE BILL,T2504032,₹77.87,Utilities,Debit
07 Apr 2025,GENERAL EXPENSE ONLINE,T2504044,₹28.26,Miscellaneous,Debit
06 Apr 2025,HEALTH CHECKUP,T2504051,₹161.86,Healthcare,Debit
01 Apr 2025,EVENT TICKET ONLINE,T2504080,₹155.89,Entertainment,Debit
09 Apr 2025,VIDEO STREAMING,T2504094,₹136.39,Entertainment,Debit
03 Apr 2025,LAB TEST BILL,T2504016,₹153.58,Healthcare,Debit
09 Apr 2025,HOSPITAL BILL ONLINE,T2504090,₹82.62,Healthcare,Debit
09 Apr 2025,INTERNET BILL TXN,T2504044,₹28.11,Utilities,Debit
06 Apr 2025,CLOTHING STORE,T2504030,₹144.36,Shopping,Debit
02 Apr 2025,ZEPTONOW ONLINE,T2504050,₹49.23,Grocery & Convenience,Debit
02 Apr 2025,INTERNET BILL TXN,T2504014,₹111.33,Utilities,Debit
07 Apr 2025,DIGITAL SERVICE #7179,T2504060,₹58.42,Online Services,Debit
04 Apr 2025,APARTMENT MAINTENANCE BILL,T2504091,₹1504.25,Housing,Debit
10 Apr 2025,HAIRCUT,T2504088,₹150.77,Personal Care,Debit
06 Apr 2025,ATM WITHDRAWAL #6234,T2504000,₹47.29,Miscellaneous,Debit
09 Apr 2025,HOTEL DINING ONLINE,T2504002,₹33.32,Food & Dining,Debit
01 Apr 2025,P R M STORES PAYMENT,T2504031,₹110.93,Grocery & Convenience,Debit
01 Apr 2025,CAFE,T2504100,₹130.93,Food & Dining,Debit
02 Apr 2025,CABLE TV PAYMENT,T2504009,₹19.13,Utilities,Debit
04 Apr 2025,DAILY NEEDS TXN,T2504025,₹27.91,Grocery & Convenience,Debit
02 Apr 2025,FRIEND PAYMENT,T2504031,₹913.6,P2P Transfer,Credit
10 Apr 2025,PHONE RECHARGE ONLINE,T2504064,₹59.15,Utilities,Debit
08 Apr 2025,MUSIC STREAMING PAYMENT,T2504049,₹170.82,Entertainment,Debit
02 Apr 2025,PETROL PUMP PAYMENT,T2504014,₹97.86,Transport,Debit
08 Apr 2025,PHONE RECHARGE #3788,T2504100,₹166.44,Utilities,Debit
07 Apr 2025,SRI AMMAN COOL DRINKS BILL,T2504049,₹102.33,Food & Dining,Debit
04 Apr 2025,SHAM EGE SHOP PAYMENT,T2504089,₹34.92,Grocery & Convenience,Debit
06 Apr 2025,MOVIE TICKET #6006,T2504029,₹71.85,Entertainment,Debit
06 Apr 2025,MEDICINE PURCHASE TXN,T2504048,₹24.45,Healthcare,Debit
05 Apr 2025,MESS ONLINE,T2504058,₹69.37,Food & Dining,Debit
06 Apr 2025,BEEMA STORE TXN,T2504037,₹51.22,Grocery & Convenience,Debit
09 Apr 2025,CABLE TV,T2504091,₹153.05,Utilities,Debit
02 Apr 2025,D PREMILA,T2504002,₹1333.25,P2P Transfer,Credit
01 Apr 2025,SHARE AUTO,T2504002,₹77.33,Transport,Debit
05 Apr 2025,DHABA TXN,T2504010,₹189.81,Food & Dining,Debit
07 Apr 2025,COACHING CLASS ONLINE,T2504071,₹89.4,Education,Debit
09 Apr 2025,SPA SERVICE #4595,T2504069,₹188.87,Personal Care,Debit
08 Apr 2025,COURSE PAYMENT BILL,T2504065,₹71.39,Education,Debit
10 Apr 2025,PROTEAN EGOV TECHNOLOGIES LIMITED,T2504020,₹168.97,Online Services,Debit
09 Apr 2025,EDUCATIONAL SUPPLIES,T2504003,₹24.05,Education,Debit
09 Apr 2025,GENERAL EXPENSE ONLINE,T2504043,₹33.14,Miscellaneous,Debit
07 Apr 2025,PHONE RECHARGE PAYMENT,T2504005,₹93.23,Utilities,Debit
08 Apr 2025,VIDEO STREAMING,T2504074,₹194.07,Entertainment,Debit
05 Apr 2025,LEMON TREE BILL,T2504054,₹97.8,Miscellaneous,Debit
08 Apr 2025,MADASAMY PONRAJ STORE,T2504032,₹54.93,Grocery & Convenience,Debit
08 Apr 2025,APP PURCHASE ONLINE,T2504067,₹93.62,Online Services,Debit
09 Apr 2025,ROYAL MENS BEAUTY CENTER TXN,T2504060,₹16.5,Personal Care,Debit
10 Apr 2025,INTERNET CAFE ONLINE,T2504029,₹103.63,Online Services,Debit
09 Apr 2025,DTH RECHARGE #5533,T2504063,₹51.29,Utilities,Debit
08 Apr 2025,BIRIYANI SHOP,T2504005,₹142.93,Food & Dining,Debit
05 Apr 2025,AMUSEMENT PARK ONLINE,T2504017,₹174.19,Entertainment,Debit
10 Apr 2025,COURSE PAYMENT BILL,T2504010,₹166.65,Education,Debit
03 Apr 2025,K ELCI,T2504052,₹1252.67,P2P Transfer,Credit
08 Apr 2025,OLA RIDE,T2504033,₹37.33,Transport,Debit
08 Apr 2025,MOVIE TICKET BILL,T2504048,₹101.88,Entertainment,Debit
04 Apr 2025,PHONE RECHARGE TXN,T2504042,₹140.8,Utilities,Debit
05 Apr 2025,PG ACCOMMODATION TXN,T2504000,₹514.52,Housing,Debit
10 Apr 2025,TUITION FEE ONLINE,T2504017,₹123.12,Education,Debit
02 Apr 2025,RENT PAYMENT #3142,T2504053,₹1801.39,Housing,Debit
10 Apr 2025,CHENNAI METRO RAIL LTD PAYMENT,T2504055,₹146.24,Transport,Debit
04 Apr 2025,PG ACCOMMODATION #9576,T2504035,₹1478.94,Housing,Debit
05 Apr 2025,ATTITUDE GARMENTS TRIPLICANE ONLINE,T2504014,₹107.18,Shopping,Debit
10 Apr 2025,WATER BILL #7768,T2504003,₹91.71,Utilities,Debit
08 Apr 2025,GROOMING SERVICE ONLINE,T2504013,₹10.56,Personal Care,Debit
09 Apr 2025,GROOMING SERVICE,T2504064,₹112.1,Personal Care,Debit
01 Apr 2025,CHENNAI METRO RAIL LTD PAYMENT,T2504025,₹24.09,Transport,Debit
07 Apr 2025,BOOKSTORE,T2504049,₹120.96,Shopping,Debit
04 Apr 2025,BOOKSTORE ONLINE,T2504074,₹12.84,Shopping,Debit
07 Apr 2025,HOSTEL FEE #7095,T2504087,₹1063.99,Housing,Debit
02 Apr 2025,HOSPITAL BILL #4547,T2504000,₹26.0,Healthcare,Debit
03 Apr 2025,MESS FEE TXN,T2504016,₹692.4,Housing,Debit
09 Apr 2025,M MOHAMMED ABRAR,T2504044,₹513.95,P2P Transfer,Credit
03 Apr 2025,HOSPITAL BILL,T2504079,₹156.97,Healthcare,Debit
10 Apr 2025,INTERNET CAFE PAYMENT,T2504014,₹179.46,Online Services,Debit
10 Apr 2025,STOMILAR PAYMENT,T2504021,₹148.85,Miscellaneous,Debit
06 Apr 2025,EDUCATIONAL SUPPLIES PAYMENT,T2504022,₹196.78,Education,Debit
03 Apr 2025,HAIRCUT BILL,T2504038,₹183.93,Personal Care,Debit
04 Apr 2025,BIRIYANI SHOP ONLINE,T2504018,₹75.12,Food & Dining,Debit
10 Apr 2025,MOBILE BILL ONLINE,T2504029,₹192.96,Utilities,Debit
03 Apr 2025,MISC PAYMENT #6375,T2504092,₹48.41,Miscellaneous,Debit
02 Apr 2025,SRI MAHA LADIES HOSTEL ONLINE,T2504039,₹1520.9,Housing,Debit
01 Apr 2025,BAHARI DHABA #1399,T2504011,₹98.34,Food & Dining,Debit
01 Apr 2025,ARCHANA VESSELS BILL,T2504090,₹152.92,Shopping,Debit
02 Apr 2025,TUITION FEE PAYMENT,T2504013,₹183.09,Education,Debit
03 Apr 2025,S P CAFE BILL,T2504033,₹19.41,Food & Dining,Debit
04 Apr 2025,JEWELLERY STORE ONLINE,T2504010,₹64.57,Shopping,Debit
01 Apr 2025,RAPIDO PAYMENT,T2504079,₹126.32,Transport,Debit
02 Apr 2025,SUPERMARKET BILL,T2504092,₹124.17,Grocery & Convenience,Debit
09 Apr 2025,LOCAL TRANSPORT ONLINE,T2504096,₹124.92,Transport,Debit
08 Apr 2025,PHONE RECHARGE #4527,T2504032,₹154.0,Utilities,Debit
05 Apr 2025,SUPERMARKET TXN,T2504080,₹87.27,Grocery & Convenience,Debit
09 Apr 2025,SRI AMMAN COOL DRINKS PAYMENT,T2504043,₹74.78,Food & Dining,Debit
02 Apr 2025,CS PHARMACY ONLINE,T2504016,₹22.52,Healthcare,Debit
08 Apr 2025,SRMGF COUNTER 1 BILL,T2504099,₹105.23,Education,Debit
07 Apr 2025,ONLINE GAMING PAYMENT,T2504049,₹81.54,Entertainment,Debit
01 Apr 2025,SERVICE CHARGE PAYMENT,T2504026,₹15.39,Miscellaneous,Debit
07 Apr 2025,MOBILE BILL BILL,T2504036,₹151.62,Utilities,Debit
03 Apr 2025,WATER BILL,T2504017,₹115.22,Utilities,Debit
07 Apr 2025,NAIL CARE BILL,T2504028,₹129.29,Personal Care,Debit
07 Apr 2025,EDUCATIONAL SUPPLIES ONLINE,T2504049,₹37.69,Education,Debit
08 Apr 2025,TUITION FEE #9925,T2504045,₹65.19,Education,Debit
08 Apr 2025,HEALTH CHECKUP PAYMENT,T2504028,₹90.23,Healthcare,Debit
05 Apr 2025,APARTMENT MAINTENANCE ONLINE,T2504041,₹1146.64,Housing,Debit
10 Apr 2025,GAS BILL ONLINE,T2504032,₹182.9,Utilities,Debit
10 Apr 2025,MART PAYMENT,T2504070,₹154.85,Grocery & Convenience,Debit
06 Apr 2025,EVENT TICKET BILL,T2504039,₹195.24,Entertainment,Debit
02 Apr 2025,EXAM FEE #2669,T2504044,₹98.81,Education,Debit
06 Apr 2025,DOCTOR VISIT #9204,T2504074,₹163.38,Healthcare,Debit
05 Apr 2025,ROYAL BIRIYANI BILL,T2504043,₹169.69,Food & Dining,Debit
04 Apr 2025,WATER BILL BILL,T2504027,₹154.41,Utilities,Debit
05 Apr 2025,ELECTRONICS SHOP PAYMENT,T2504047,₹46.34,Shopping,Debit
08 Apr 2025,BEAUTY PARLOUR BILL,T2504090,₹185.49,Personal Care,Debit
09 Apr 2025,BEAUTY PARLOUR,T2504065,₹135.38,Personal Care,Debit
01 Apr 2025,MOVIE TICKET #5139,T2504000,₹11.97,Entertainment,Debit
02 Apr 2025,PROVISION STORE BILL,T2504012,₹195.56,Grocery & Convenience,Debit
01 Apr 2025,GAME ZONE PAYMENT,T2504028,₹136.33,Entertainment,Debit
05 Apr 2025,RAPIDO,T2504063,₹193.86,Transport,Debit
07 Apr 2025,CHARMINAR BRIYANI BILL,T2504079,₹48.14,Food & Dining,Debit
09 Apr 2025,HAIR SALON,T2504072,₹59.02,Personal Care,Debit
10 Apr 2025,BUS FARE TXN,T2504002,₹72.45,Transport,Debit
06 Apr 2025,P R M STORES ONLINE,T2504038,₹198.11,Grocery & Convenience,Debit
03 Apr 2025,SHUNAYNA DEVI W/O ADITYA KUMAR THAK,T2504049,₹487.89,P2P Transfer,Credit
01 Apr 2025,BEEMA STORE 2 ONLINE,T2504056,₹69.18,Grocery & Convenience,Debit
06 Apr 2025,FOOTWEAR STORE PAYMENT,T2504093,₹43.31,Shopping,Debit
10 Apr 2025,ONLINE PAYMENT BILL,T2504084,₹161.42,Online Services,Debit
06 Apr 2025,FAMILY TRANSFER,T2504089,₹871.28,P2P Transfer,Debit
07 Apr 2025,DTH RECHARGE,T2504011,₹55.67,Utilities,Debit
10 Apr 2025,MOHAMMAD ZUBAIR ALI,T2504049,₹391.99,P2P Transfer,Debit
09 Apr 2025,LOCAL TRANSPORT BILL,T2504019,₹136.7,Transport,Debit
10 Apr 2025,LANDLORD PAYMENT BILL,T2504048,₹1380.75,Housing,Debit
01 Apr 2025,PHARMACY PAYMENT,T2504002,₹117.98,Healthcare,Debit
07 Apr 2025,SRI MAHA LADIES HOSTEL PAYMENT,T2504038,₹1812.56,Housing,Debit
07 Apr 2025,AMUSEMENT PARK TXN,T2504100,₹51.64,Entertainment,Debit
09 Apr 2025,RENT PAYMENT,T2504041,₹647.06,Housing,Debit
06 Apr 2025,MOBILE BILL TXN,T2504042,₹167.82,Utilities,Debit
01 Apr 2025,HAIRCUT ONLINE,T2504011,₹141.22,Personal Care,Debit
07 Apr 2025,UBER RIDE ONLINE,T2504085,₹53.43,Transport,Debit
10 Apr 2025,BUS FARE BILL,T2504008,₹128.24,Transport,Debit
06 Apr 2025,HOTEL AKSHAYA IN TXN,T2504074,₹12.43,Food & Dining,Debit
04 Apr 2025,VIDEO STREAMING #9799,T2504070,₹21.24,Entertainment,Debit
10 Apr 2025,ROOM RENT ONLINE,T2504055,₹1826.86,Housing,Debit
06 Apr 2025,EDUCATIONAL SUPPLIES TXN,T2504083,₹165.21,Education,Debit
04 Apr 2025,SUBSCRIPTION SERVICE TXN,T2504025,₹161.58,Online Services,Debit
06 Apr 2025,ELECTRIC BILL #5394,T2504088,₹165.91,Utilities,Debit
07 Apr 2025,ONLINE GAMING #2312,T2504067,₹123.76,Entertainment,Debit
04 Apr 2025,VIDEO STREAMING PAYMENT,T2504088,₹28.33,Entertainment,Debit
06 Apr 2025,LEMON TREE ONLINE,T2504089,₹110.77,Miscellaneous,Debit
06 Apr 2025,APARTMENT MAINTENANCE ONLINE,T2504073,₹1057.73,Housing,Debit
03 Apr 2025,FOOTWEAR STORE,T2504085,₹63.25,Shopping,Debit
08 Apr 2025,GAME ZONE #2810,T2504065,₹111.48,Entertainment,Debit
09 Apr 2025,HOSTEL FEE TXN,T2504064,₹1130.13,Housing,Debit
06 Apr 2025,MR. T KISHORE KUMAR,T2504066,₹886.75,P2P Transfer,Debit
04 Apr 2025,BAHARI DHABA #3106,T2504065,₹57.83,Food & Dining,Debit
10 Apr 2025,NAIL CARE PAYMENT,T2504022,₹52.39,Personal Care,Debit
02 Apr 2025,LANDLORD PAYMENT BILL,T2504067,₹1620.97,Housing,Debit
06 Apr 2025,SHAIKH FARDEEN ANSARI,T2504094,₹137.24,P2P Transfer,Credit
07 Apr 2025,JEWELLERY STORE,T2504080,₹60.2,Shopping,Debit
07 Apr 2025,TUITION FEE BILL,T2504070,₹51.26,Education,Debit
06 Apr 2025,STATIONERY SHOP,T2504048,₹182.8,Shopping,Debit
08 Apr 2025,WATER BILL PAYMENT,T2504006,₹15.84,Utilities,Debit
06 Apr 2025,APARTMENT MAINTENANCE #7243,T2504042,₹1483.71,Housing,Debit
06 Apr 2025,MOHAMMAD SUFYAN,T2504002,₹238.97,P2P Transfer,Credit
02 Apr 2025,APP PURCHASE #6065,T2504034,₹47.77,Online Services,Debit
03 Apr 2025,PG ACCOMMODATION #5518,T2504053,₹1875.83,Housing,Debit
06 Apr 2025,MOBILE BILL PAYMENT,T2504093,₹78.3,Utilities,Debit
10 Apr 2025,EDUCATIONAL SUPPLIES #4313,T2504063,₹193.81,Education,Debit
08 Apr 2025,DTH RECHARGE BILL,T2504076,₹86.86,Utilities,Debit
06 Apr 2025,GIFT SHOP PAYMENT,T2504014,₹119.97,Shopping,Debit
10 Apr 2025,FUEL PURCHASE,T2504014,₹59.64,Transport,Debit
04 Apr 2025,SRM GOODFOODS TXN,T2504059,₹10.68,Food & Dining,Debit
03 Apr 2025,MUSIC STREAMING ONLINE,T2504001,₹198.55,Entertainment,Debit
10 Apr 2025,ELECTRIC BILL PAYMENT,T2504040,₹90.43,Utilities,Debit
07 Apr 2025,MUSIC STREAMING ONLINE,T2504073,₹161.08,Entertainment,Debit
06 Apr 2025,VIDEO STREAMING TXN,T2504015,₹189.14,Entertainment,Debit
01 Apr 2025,BAHARI DHABA #2923,T2504100,₹54.87,Food & Dining,Debit
09 Apr 2025,GROOMING SERVICE #8180,T2504006,₹108.81,Personal Care,Debit
05 Apr 2025,ATTITUDE GARMENTS TRIPLICANE PAYMENT,T2504043,₹148.32,Shopping,Debit
10 Apr 2025,ARCHANA VESSELS BILL,T2504077,₹163.34,Shopping,Debit
05 Apr 2025,STOMILAR,T2504092,₹127.27,Miscellaneous,Debit
10 Apr 2025,LOCAL TRANSPORT,T2504010,₹16.47,Transport,Debit
02 Apr 2025,CODEXINTERN ONLINE,T2504061,₹179.01,Online Services,Debit
01 Apr 2025,BIRIYANI SHOP ONLINE,T2504029,₹107.0,Food & Dining,Debit
08 Apr 2025,CHENNAI METRO RAIL LTD BILL,T2504087,₹89.28,Transport,Debit
03 Apr 2025,FOOD COUNTER ONLINE,T2504014,₹100.73,Food & Dining,Debit
07 Apr 2025,EVENT TICKET BILL,T2504006,₹186.72,Entertainment,Debit
10 Apr 2025,GEETHA C,T2504055,₹783.95,P2P Transfer,Debit
02 Apr 2025,DIGITAL SERVICE PAYMENT,T2504069,₹74.31,Online Services,Debit
05 Apr 2025,GEETHA C,T2504043,₹1149.51,P2P Transfer,Debit
05 Apr 2025,E-COMMERCE ONLINE,T2504019,₹29.12,Online Services,Debit
02 Apr 2025,WATER BILL ONLINE,T2504083,₹83.83,Utilities,Debit
07 Apr 2025,EVENT TICKET #4960,T2504036,₹167.82,Entertainment,Debit
02 Apr 2025,BARBER SHOP,T2504051,₹82.01,Personal Care,Debit
05 Apr 2025,SERVICE CHARGE PAYMENT,T2504076,₹194.95,Miscellaneous,Debit
08 Apr 2025,GAYATHRI MARAN,T2504075,₹814.2,P2P Transfer,Debit
08 Apr 2025,CLINIC FEE #3208,T2504045,₹74.23,Healthcare,Debit
08 Apr 2025,OLA RIDE TXN,T2504044,₹43.76,Transport,Debit
07 Apr 2025,ONLINE GAMING #8023,T2504038,₹37.56,Entertainment,Debit
01 Apr 2025,ELECTRONICS SHOP PAYMENT,T2504075,₹70.28,Shopping,Debit
08 Apr 2025,SANMUGARAJA C,T2504032,₹1249.26,P2P Transfer,Credit
09 Apr 2025,COLLEGE FEE TXN,T2504008,₹136.71,Education,Debit
09 Apr 2025,TUITION FEE TXN,T2504095,₹117.77,Education,Debit
04 Apr 2025,VIDEO STREAMING #2119,T2504062,₹160.79,Entertainment,Debit
07 Apr 2025,ROYAL MENS BEAUTY CENTER PAYMENT,T2504042,₹90.46,Personal Care,Debit
07 Apr 2025,SRM GOODFOODS BILL,T2504061,₹28.03,Food & Dining,Debit
04 Apr 2025,MOVIE TICKET,T2504088,₹82.91,Entertainment,Debit
07 Apr 2025,CHENNAI METRO RAIL LTD,T2504097,₹158.05,Transport,Debit
07 Apr 2025,ONLINE PAYMENT TXN,T2504003,₹29.77,Online Services,Debit
10 Apr 2025,HOTEL DINING PAYMENT,T2504058,₹103.48,Food & Dining,Debit
06 Apr 2025,SRMGF COUNTER 1 TXN,T2504018,₹25.92,Education,Debit
09 Apr 2025,LAB TEST,T2504083,₹95.61,Healthcare,Debit
09 Apr 2025,HOSTEL FEE,T2504092,₹1676.48,Housing,Debit
09 Apr 2025,HOTEL AKSHAYA IN #6235,T2504006,₹21.98,Food & Dining,Debit
09 Apr 2025,UNKNOWN TRANSACTION TXN,T2504020,₹195.37,Miscellaneous,Debit
07 Apr 2025,FARDEEN,T2504000,₹554.81,P2P Transfer,Credit
07 Apr 2025,SRM GOODFOODS BILL,T2504061,₹30.62,Food & Dining,Debit
10 Apr 2025,COACHING CLASS PAYMENT,T2504074,₹151.08,Education,Debit
08 Apr 2025,INTERNET BILL PAYMENT,T2504081,₹184.69,Utilities,Debit
08 Apr 2025,SADIF CHEMBAYIL,T2504069,₹215.74,P2P Transfer,Debit
03 Apr 2025,PETROL PUMP,T2504084,₹58.86,Transport,Debit
08 Apr 2025,BOOKSTORE TXN,T2504040,₹140.62,Shopping,Debit
01 Apr 2025,CASH WITHDRAWAL TXN,T2504058,₹107.57,Miscellaneous,Debit
02 Apr 2025,APARTMENT MAINTENANCE #6029,T2504007,₹1476.11,Housing,Debit
04 Apr 2025,CASH DEPOSIT #5326,T2504093,₹96.5,Miscellaneous,Debit
07 Apr 2025,DTH RECHARGE #2484,T2504040,₹10.1,Utilities,Debit
02 Apr 2025,GAS BILL ONLINE,T2504087,₹120.05,Utilities,Debit
05 Apr 2025,SIVAGAMI HITLER,T2504093,₹477.45,P2P Transfer,Credit
01 Apr 2025,MUSIC STREAMING PAYMENT,T2504026,₹176.32,Entertainment,Debit
08 Apr 2025,PETROL PUMP TXN,T2504016,₹105.92,Transport,Debit
04 Apr 2025,SUBSCRIPTION SERVICE BILL,T2504015,₹113.91,Online Services,Debit
02 Apr 2025,GARMENT SHOP #2152,T2504021,₹158.03,Shopping,Debit
02 Apr 2025,BEEMA STORE,T2504040,₹85.44,Grocery & Convenience,Debit
05 Apr 2025,MOVIE TICKET TXN,T2504041,₹110.72,Entertainment,Debit
10 Apr 2025,INTERNET BILL,T2504028,₹66.31,Utilities,Debit
04 Apr 2025,CONVENIENCE STORE ONLINE,T2504096,₹13.32,Grocery & Convenience,Debit
03 Apr 2025,BEEMA STORE 2 PAYMENT,T2504003,₹132.35,Grocery & Convenience,Debit
03 Apr 2025,TUITION FEE,T2504056,₹76.69,Education,Debit
05 Apr 2025,GENERAL EXPENSE PAYMENT,T2504031,₹23.99,Miscellaneous,Debit
03 Apr 2025,GROOMING SERVICE BILL,T2504096,₹96.37,Personal Care,Debit
09 Apr 2025,FOOD COUNTER BILL,T2504017,₹56.59,Food & Dining,Debit
05 Apr 2025,MESS FEE ONLINE,T2504063,₹915.1,Housing,Debit
05 Apr 2025,MOVIE TICKET PAYMENT,T2504022,₹58.94,Entertainment,Debit
07 Apr 2025,WATER BILL PAYMENT,T2504013,₹169.8,Utilities,Debit
10 Apr 2025,MESS #4129,T2504032,₹149.88,Food & Dining,Debit
06 Apr 2025,AUTO RICKSHAW #6206,T2504041,₹168.98,Transport,Debit
07 Apr 2025,SHADOWFAX TECHNOLOGIES PRIVATE LIMITED ONLINE,T2504045,₹195.46,Online Services,Debit
04 Apr 2025,SPA SERVICE ONLINE,T2504071,₹34.44,Personal Care,Debit
07 Apr 2025,LALITHA K,T2504093,₹187.16,P2P Transfer,Debit
02 Apr 2025,ATM WITHDRAWAL TXN,T2504058,₹133.66,Miscellaneous,Debit
10 Apr 2025,JEWELLERY STORE ONLINE,T2504055,₹117.94,Shopping,Debit
05 Apr 2025,CHENNAI METRO RAIL LTD TXN,T2504008,₹166.57,Transport,Debit
09 Apr 2025,SUBASH,T2504034,₹1459.74,P2P Transfer,Debit
07 Apr 2025,MOVIE TICKET BILL,T2504075,₹131.69,Entertainment,Debit
05 Apr 2025,PARKING FEE #7026,T2504001,₹13.25,Transport,Debit
03 Apr 2025,HEALTH CHECKUP ONLINE,T2504090,₹190.02,Healthcare,Debit
05 Apr 2025,UBER RIDE TXN,T2504082,₹97.02,Transport,Debit
04 Apr 2025,HOSTEL FEE BILL,T2504076,₹1515.23,Housing,Debit
02 Apr 2025,MART,T2504066,₹57.77,Grocery & Convenience,Debit
09 Apr 2025,SRM GOODFOODS #2466,T2504060,₹147.05,Food & Dining,Debit
01 Apr 2025,DTH RECHARGE TXN,T2504035,₹122.7,Utilities,Debit
07 Apr 2025,INTERNET BILL TXN,T2504072,₹90.84,Utilities,Debit
03 Apr 2025,MOBILE BILL BILL,T2504081,₹168.6,Utilities,Debit
07 Apr 2025,MADASAMY PONRAJ STORE ONLINE,T2504041,₹137.32,Grocery & Convenience,Debit
01 Apr 2025,GENERAL STORE BILL,T2504034,₹60.13,Grocery & Convenience,Debit
03 Apr 2025,STATIONERY SHOP TXN,T2504022,₹71.61,Shopping,Debit
06 Apr 2025,HAIRCUT,T2504087,₹51.76,Personal Care,Debit
07 Apr 2025,APP PURCHASE BILL,T2504094,₹25.05,Online Services,Debit
01 Apr 2025,SRI AMMAN COOL DRINKS ONLINE,T2504058,₹70.41,Food & Dining,Debit
04 Apr 2025,NAIL CARE,T2504089,₹126.84,Personal Care,Debit
09 Apr 2025,RAJAN KUMARI,T2504087,₹908.74,P2P Transfer,Debit
09 Apr 2025,CLINIC FEE ONLINE,T2504029,₹54.17,Healthcare,Debit
01 Apr 2025,CHARMINAR BRIYANI ONLINE,T2504068,₹26.38,Food & Dining,Debit
05 Apr 2025,AMUSEMENT PARK,T2504001,₹123.44,Entertainment,Debit
07 Apr 2025,TUITION FEE PAYMENT,T2504034,₹48.87,Education,Debit
02 Apr 2025,PHARMACY PAYMENT,T2504088,₹70.45,Healthcare,Debit
03 Apr 2025,NOTEBOOK PURCHASE #1838,T2504046,₹97.86,Education,Debit
09 Apr 2025,RAPIDO BILL,T2504009,₹105.75,Transport,Debit
05 Apr 2025,SRMGF COUNTER 1 PAYMENT,T2504062,₹189.22,Education,Debit
03 Apr 2025,PETROL PUMP ONLINE,T2504070,₹115.57,Transport,Debit
10 Apr 2025,MUSIC STREAMING BILL,T2504029,₹91.92,Entertainment,Debit
10 Apr 2025,ELECTRIC BILL PAYMENT,T2504093,₹171.35,Utilities,Debit
06 Apr 2025,PG ACCOMMODATION PAYMENT,T2504006,₹1973.63,Housing,Debit
10 Apr 2025,M MOHAMMED ABRAR,T2504018,₹1164.52,P2P Transfer,Debit
08 Apr 2025,AMUSEMENT PARK PAYMENT,T2504033,₹108.24,Entertainment,Debit
07 Apr 2025,MEDICAL STORE TXN,T2504010,₹85.03,Healthcare,Debit
07 Apr 2025,BOOKSTORE ONLINE,T2504098,₹19.41,Shopping,Debit
05 Apr 2025,HAIRCUT BILL,T2504007,₹70.05,Personal Care,Debit
01 Apr 2025,CASH DEPOSIT #5344,T2504014,₹52.03,Miscellaneous,Debit
01 Apr 2025,PG ACCOMMODATION BILL,T2504095,₹1669.55,Housing,Debit
10 Apr 2025,NAIL CARE #2482,T2504072,₹67.31,Personal Care,Debit
10 Apr 2025,HOSTEL FEE BILL,T2504040,₹1021.61,Housing,Debit
02 Apr 2025,CHENNAI METRO RAIL LTD ONLINE,T2504093,₹89.38,Transport,Debit
10 Apr 2025,EXAM FEE BILL,T2504033,₹199.43,Education,Debit
03 Apr 2025,SMALL PURCHASE,T2504013,₹35.73,Miscellaneous,Debit
