date,description,transactionId,amount,category,transactionType
03 Apr 2025,doctor visit #8673,T2504033,72.16,Healthcare,debit
08 Apr 2025,ngo contribution payment,T2504086,14.61,Charity & Donations,debit
01 Apr 2025,mohammad aftab ansari,T2504088,194.64,P2P Transfer,credit
04 Apr 2025,mess fee,T2504058,1260.87,Housing,debit
06 Apr 2025,rent payment,T2504033,553.27,Housing,debit
01 Apr 2025,website shopping,T2504086,106.74,Online Shopping,debit
08 Apr 2025,pg accommodation txn,T2504100,1626.24,Housing,debit
02 Apr 2025,rtgs payment online,T2504013,44.63,Financial Services,debit
08 Apr 2025,two-wheeler insurance txn,T2504095,23.77,Insurance,debit
03 Apr 2025,ngo contribution,T2504035,54.68,Charity & Donations,debit
04 Apr 2025,ngo contribution #4968,T2504091,50.51,Charity & Donations,debit
09 Apr 2025,room rent bill,T2504003,812.36,Housing,debit
10 Apr 2025,medicine purchase online,T2504093,47.47,Healthcare,debit
10 Apr 2025,animal medicine bill,T2504052,125.35,Pets,debit
08 Apr 2025,bank charge online,T2504068,51.84,Financial Services,debit
02 Apr 2025,music streaming payment,T2504085,142.29,Entertainment,debit
03 Apr 2025,grocery store txn,T2504031,134.62,Grocery & Convenience,debit
05 Apr 2025,q bite bill,T2504057,39.60,Food & Dining,debit
02 Apr 2025,unknown transaction payment,T2504087,157.98,Miscellaneous,debit
01 Apr 2025,religious donation payment,T2504008,23.82,Charity & Donations,debit
08 Apr 2025,lab test #4314,T2504042,127.33,Healthcare,debit
06 Apr 2025,pg accommodation,T2504073,1168.50,Housing,debit
08 Apr 2025,shri perinbaraja r,T2504032,114.17,P2P Transfer,credit
02 Apr 2025,insurance premium online,T2504037,93.51,Insurance,debit
02 Apr 2025,fancy store,T2504066,88.55,Shopping,debit
03 Apr 2025,property tax online,T2504071,61.12,Legal & Government,debit
03 Apr 2025,service charge online,T2504053,21.81,Miscellaneous,debit
08 Apr 2025,gym fee payment,T2504020,129.32,Health & Fitness,debit
08 Apr 2025,street food online,T2504093,115.61,Food & Dining,debit
04 Apr 2025,general expense,T2504092,116.80,Miscellaneous,debit
06 Apr 2025,mrs suneena devi,T2504055,1132.20,P2P Transfer,credit
04 Apr 2025,online retail #7148,T2504063,48.71,Online Shopping,debit
03 Apr 2025,barber shop txn,T2504056,151.84,Personal Care,debit
09 Apr 2025,clinic fee bill,T2504083,151.60,Healthcare,debit
09 Apr 2025,fine payment,T2504043,47.03,Legal & Government,debit
07 Apr 2025,metro fare txn,T2504090,124.83,Transport,debit
04 Apr 2025,registration fee #1794,T2504030,56.36,Legal & Government,debit
01 Apr 2025,snapdeal payment,T2504012,90.04,Online Shopping,debit
10 Apr 2025,pet food payment,T2504021,143.31,Pets,debit
07 Apr 2025,health supplement #7386,T2504017,85.37,Health & Fitness,debit
06 Apr 2025,pet food,T2504057,147.18,Pets,debit
02 Apr 2025,phone recharge,T2504085,71.22,Utilities,debit
02 Apr 2025,college fee online,T2504023,129.91,Education,debit
05 Apr 2025,nagaiah,T2504096,390.57,P2P Transfer,credit
06 Apr 2025,bigbasket online,T2504009,70.35,Online Shopping,debit
08 Apr 2025,protean egov technologies limited,T2504045,16.40,Online Services,debit
01 Apr 2025,royal mens beauty center #5131,T2504094,187.94,Personal Care,debit
02 Apr 2025,professional fee bill,T2504008,166.20,Business Expenses,debit
09 Apr 2025,workout gear #5727,T2504029,138.58,Health & Fitness,debit
07 Apr 2025,chemist online,T2504069,45.78,Healthcare,debit
04 Apr 2025,shaikh fardeen ansari,T2504080,1029.55,P2P Transfer,debit
08 Apr 2025,cab hire,T2504011,1703.41,Travel,debit
06 Apr 2025,ngo contribution txn,T2504067,142.25,Charity & Donations,debit
07 Apr 2025,chennai metro rail ltd txn,T2504083,196.42,Transport,debit
10 Apr 2025,service charge online,T2504008,44.82,Financial Services,debit
08 Apr 2025,sports equipment,T2504009,65.29,Health & Fitness,debit
09 Apr 2025,apartment maintenance online,T2504004,663.28,Housing,debit
05 Apr 2025,internet bill payment,T2504022,39.72,Utilities,debit
07 Apr 2025,haircut,T2504010,123.83,Personal Care,debit
02 Apr 2025,haircut online,T2504066,188.58,Personal Care,debit
09 Apr 2025,al shifa medical,T2504042,109.02,Healthcare,debit
08 Apr 2025,makemytrip payment,T2504084,1546.78,Travel,debit
01 Apr 2025,policy payment,T2504076,129.63,Insurance,debit
05 Apr 2025,local transport #7432,T2504037,21.62,Transport,debit
10 Apr 2025,cable tv online,T2504082,120.42,Utilities,debit
10 Apr 2025,chemist txn,T2504025,111.43,Healthcare,debit
09 Apr 2025,codexintern bill,T2504095,31.02,Online Services,debit
09 Apr 2025,business travel txn,T2504089,37.54,Business Expenses,debit
09 Apr 2025,library fee,T2504096,118.25,Education,debit
10 Apr 2025,community support #7826,T2504073,121.90,Charity & Donations,debit
06 Apr 2025,policy payment online,T2504044,151.07,Insurance,debit
02 Apr 2025,madasamy ponraj store bill,T2504063,53.34,Grocery & Convenience,debit
10 Apr 2025,penalty charge,T2504069,79.44,Legal & Government,debit
03 Apr 2025,barber shop online,T2504025,174.42,Personal Care,debit
02 Apr 2025,codexintern online,T2504005,183.86,Online Services,debit
08 Apr 2025,mess fee payment,T2504087,568.27,Housing,debit
10 Apr 2025,e-commerce online,T2504086,188.18,Online Services,debit
03 Apr 2025,online gaming,T2504040,59.24,Entertainment,debit
01 Apr 2025,equipment purchase txn,T2504013,92.22,Business Expenses,debit
02 Apr 2025,electric bill txn,T2504051,170.50,Utilities,debit
08 Apr 2025,misc payment txn,T2504054,114.93,Miscellaneous,debit
05 Apr 2025,petrol pump #8416,T2504030,135.22,Transport,debit
08 Apr 2025,tuition fee online,T2504085,165.63,Education,debit
03 Apr 2025,misc payment payment,T2504042,107.35,Miscellaneous,debit
05 Apr 2025,haircut online,T2504042,120.85,Personal Care,debit
06 Apr 2025,video streaming,T2504041,87.55,Entertainment,debit
04 Apr 2025,travel expense txn,T2504005,671.98,Travel,debit
02 Apr 2025,sri maha ladies hostel #3749,T2504088,1766.61,Housing,debit
10 Apr 2025,red bus,T2504024,1181.67,Travel,debit
02 Apr 2025,anburajt,T2504009,1136.43,P2P Transfer,credit
10 Apr 2025,tax payment txn,T2504040,25.45,Legal & Government,debit
10 Apr 2025,royal mens beauty center txn,T2504012,178.09,Personal Care,debit
01 Apr 2025,gas bill online,T2504019,150.49,Utilities,debit
04 Apr 2025,bhaiya,T2504064,1148.78,P2P Transfer,debit
10 Apr 2025,jewellery store payment,T2504075,158.34,Shopping,debit
10 Apr 2025,clinic fee payment,T2504074,81.63,Healthcare,debit
03 Apr 2025,pharmacy,T2504033,42.84,Healthcare,debit
04 Apr 2025,donation online,T2504045,23.99,Charity & Donations,debit
08 Apr 2025,petrol pump bill,T2504068,75.13,Transport,debit
02 Apr 2025,d premila,T2504100,95.97,P2P Transfer,credit
02 Apr 2025,irctc ticket bill,T2504004,786.16,Travel,debit
05 Apr 2025,lab test txn,T2504069,74.71,Healthcare,debit
01 Apr 2025,pet shop payment,T2504059,88.82,Pets,debit
07 Apr 2025,business travel bill,T2504043,62.58,Business Expenses,debit
10 Apr 2025,chennai metro rail ltd,T2504035,122.38,Transport,debit
08 Apr 2025,fine payment txn,T2504033,172.22,Legal & Government,debit
03 Apr 2025,bigbasket bill,T2504012,72.87,Online Shopping,debit
09 Apr 2025,dog care #5543,T2504062,68.77,Pets,debit
08 Apr 2025,internet cafe txn,T2504036,86.16,Online Services,debit
06 Apr 2025,muzafar basha,T2504001,1387.22,P2P Transfer,credit
09 Apr 2025,rtgs payment,T2504005,119.27,Financial Services,debit
04 Apr 2025,tuition fee payment,T2504016,133.83,Education,debit
08 Apr 2025,atm withdrawal,T2504031,116.78,Miscellaneous,debit
02 Apr 2025,saravanan kasi,T2504087,785.10,P2P Transfer,credit
03 Apr 2025,fardeen,T2504070,1037.63,P2P Transfer,debit
05 Apr 2025,sabari v,T2504014,1468.10,P2P Transfer,credit
08 Apr 2025,shadowfax technologies private limited payment,T2504043,108.30,Online Services,debit
07 Apr 2025,loan repayment bill,T2504000,129.65,Financial Services,debit
01 Apr 2025,life insurance online,T2504025,115.39,Insurance,debit
01 Apr 2025,unknown transaction,T2504009,14.22,Miscellaneous,debit
08 Apr 2025,spa service bill,T2504061,75.96,Personal Care,debit
01 Apr 2025,equipment purchase payment,T2504030,127.64,Business Expenses,debit
01 Apr 2025,gas bill online,T2504070,99.80,Utilities,debit
05 Apr 2025,ngo contribution online,T2504098,57.71,Charity & Donations,debit
01 Apr 2025,swiggy instamart bill,T2504044,81.66,Online Shopping,debit
10 Apr 2025,room rent online,T2504078,1477.48,Housing,debit
05 Apr 2025,bus booking #8669,T2504073,1205.38,Travel,debit
10 Apr 2025,stationery shop online,T2504079,73.11,Shopping,debit
05 Apr 2025,royal mens beauty center txn,T2504085,104.17,Personal Care,debit
04 Apr 2025,service charge online,T2504035,61.39,Financial Services,debit
06 Apr 2025,phone recharge #9621,T2504003,153.43,Utilities,debit
03 Apr 2025,goibibo payment,T2504001,1819.00,Travel,debit
03 Apr 2025,health insurance #7371,T2504017,38.85,Insurance,debit
08 Apr 2025,srmgf counter 1,T2504089,20.00,Education,debit
09 Apr 2025,client meeting payment,T2504094,74.32,Business Expenses,debit
05 Apr 2025,professional fee online,T2504057,49.53,Business Expenses,debit
02 Apr 2025,venkatesh s,T2504008,226.19,P2P Transfer,debit
03 Apr 2025,atm withdrawal online,T2504038,24.06,Financial Services,debit
08 Apr 2025,subscription service #9193,T2504063,53.50,Online Services,debit
01 Apr 2025,restaurant payment,T2504010,36.91,Food & Dining,debit
01 Apr 2025,swiggy instamart,T2504057,22.14,Online Shopping,debit
07 Apr 2025,room rent bill,T2504034,1779.65,Housing,debit
01 Apr 2025,shopping #6248,T2504061,101.25,Shopping,debit
06 Apr 2025,flight booking,T2504039,1850.21,Travel,debit
01 Apr 2025,vignesh r,T2504089,157.28,P2P Transfer,credit
05 Apr 2025,amusement park,T2504078,21.30,Entertainment,debit
09 Apr 2025,event ticket,T2504059,47.39,Entertainment,debit
05 Apr 2025,client meeting #9919,T2504085,151.97,Business Expenses,debit
05 Apr 2025,religious donation online,T2504003,184.77,Charity & Donations,debit
09 Apr 2025,provision store,T2504040,177.34,Grocery & Convenience,debit
08 Apr 2025,two-wheeler insurance bill,T2504001,158.21,Insurance,debit
09 Apr 2025,road tax online,T2504016,179.56,Legal & Government,debit
04 Apr 2025,tour package bill,T2504020,871.69,Travel,debit
02 Apr 2025,two-wheeler insurance,T2504081,85.89,Insurance,debit
10 Apr 2025,medicine purchase payment,T2504005,153.67,Healthcare,debit
01 Apr 2025,electric bill txn,T2504044,28.41,Utilities,debit
01 Apr 2025,diginet cafe online,T2504005,139.12,Online Services,debit
02 Apr 2025,barber shop online,T2504042,102.85,Personal Care,debit
04 Apr 2025,supermarket,T2504004,63.81,Grocery & Convenience,debit
03 Apr 2025,community support #3889,T2504015,151.61,Charity & Donations,debit
10 Apr 2025,notebook purchase bill,T2504011,17.88,Education,debit
10 Apr 2025,event ticket,T2504023,21.22,Entertainment,debit
09 Apr 2025,insurance premium,T2504085,130.47,Insurance,debit
02 Apr 2025,service charge payment,T2504035,68.44,Financial Services,debit
05 Apr 2025,zepto marketplace private limited txn,T2504069,130.96,Grocery & Convenience,debit
04 Apr 2025,codexintern online,T2504031,53.13,Online Services,debit
08 Apr 2025,medical store #5287,T2504008,190.31,Healthcare,debit
08 Apr 2025,yatra online,T2504041,1434.77,Travel,debit
04 Apr 2025,business travel payment,T2504093,101.62,Business Expenses,debit
07 Apr 2025,pet shop online,T2504030,102.33,Pets,debit
07 Apr 2025,pet supplies,T2504047,165.05,Pets,debit
04 Apr 2025,internet bill payment,T2504100,103.05,Utilities,debit
01 Apr 2025,client meeting bill,T2504012,187.48,Business Expenses,debit
01 Apr 2025,apartment maintenance bill,T2504031,1829.98,Housing,debit
08 Apr 2025,rent payment txn,T2504070,1510.11,Housing,debit
08 Apr 2025,donation,T2504012,62.67,Charity & Donations,debit
09 Apr 2025,policy payment txn,T2504082,69.67,Insurance,debit
06 Apr 2025,workout gear payment,T2504074,192.10,Health & Fitness,debit
04 Apr 2025,workout gear payment,T2504044,100.06,Health & Fitness,debit
03 Apr 2025,shopping bill,T2504051,54.59,Shopping,debit
01 Apr 2025,taxi fare,T2504017,96.01,Transport,debit
05 Apr 2025,community support,T2504060,85.14,Charity & Donations,debit
07 Apr 2025,protean egov technologies limited bill,T2504019,161.91,Online Services,debit
10 Apr 2025,general store bill,T2504012,33.82,Grocery & Convenience,debit
09 Apr 2025,online payment txn,T2504031,17.32,Online Services,debit
01 Apr 2025,community support bill,T2504072,165.02,Charity & Donations,debit
10 Apr 2025,vet visit,T2504029,29.95,Pets,debit
07 Apr 2025,biriyani shop online,T2504033,143.06,Food & Dining,debit
07 Apr 2025,hostel fee,T2504006,582.24,Housing,debit
03 Apr 2025,p r m stores,T2504082,123.38,Grocery & Convenience,debit
09 Apr 2025,service charge,T2504048,28.82,Miscellaneous,debit
05 Apr 2025,insurance premium #9147,T2504098,182.30,Insurance,debit
08 Apr 2025,ola ride bill,T2504084,128.74,Transport,debit
09 Apr 2025,life insurance payment,T2504068,112.42,Insurance,debit
06 Apr 2025,account maintenance payment,T2504054,160.76,Financial Services,debit
08 Apr 2025,software subscription online,T2504091,174.22,Business Expenses,debit
02 Apr 2025,cable tv bill,T2504002,150.47,Utilities,debit
01 Apr 2025,religious donation txn,T2504071,193.14,Charity & Donations,debit
02 Apr 2025,road tax,T2504074,172.96,Legal & Government,debit
01 Apr 2025,pet food payment,T2504043,130.79,Pets,debit
04 Apr 2025,codexintern,T2504011,94.93,Online Services,debit
10 Apr 2025,bigbasket bill,T2504044,197.33,Online Shopping,debit
10 Apr 2025,e-commerce bill,T2504067,159.72,Online Services,debit
10 Apr 2025,upi transaction fee #5397,T2504024,182.05,Financial Services,debit
04 Apr 2025,atm withdrawal payment,T2504084,124.05,Financial Services,debit
02 Apr 2025,payu txn,T2504027,73.98,Online Services,debit
04 Apr 2025,life insurance bill,T2504033,82.33,Insurance,debit
10 Apr 2025,diginet cafe payment,T2504000,51.57,Online Services,debit
04 Apr 2025,mobile bill bill,T2504052,172.67,Utilities,debit
02 Apr 2025,property tax txn,T2504096,100.31,Legal & Government,debit
01 Apr 2025,event ticket #6344,T2504048,61.66,Entertainment,debit
06 Apr 2025,footwear store bill,T2504091,101.00,Shopping,debit
01 Apr 2025,vet visit online,T2504004,32.58,Pets,debit
02 Apr 2025,advertising cost txn,T2504087,122.84,Business Expenses,debit
02 Apr 2025,client meeting txn,T2504042,174.47,Business Expenses,debit
08 Apr 2025,health insurance,T2504078,44.62,Insurance,debit
05 Apr 2025,loan repayment online,T2504018,55.94,Financial Services,debit
03 Apr 2025,registration fee payment,T2504053,19.86,Legal & Government,debit
04 Apr 2025,check payment online,T2504015,133.79,Financial Services,debit
04 Apr 2025,event ticket payment,T2504089,46.09,Entertainment,debit
02 Apr 2025,event ticket online,T2504044,43.20,Entertainment,debit
02 Apr 2025,hair salon online,T2504052,120.06,Personal Care,debit
05 Apr 2025,royal mens beauty center txn,T2504019,44.63,Personal Care,debit
03 Apr 2025,misc payment online,T2504017,32.61,Miscellaneous,debit
08 Apr 2025,charity payment #7686,T2504054,143.81,Charity & Donations,debit
07 Apr 2025,nykaa online,T2504067,106.31,Online Shopping,debit
08 Apr 2025,local transport txn,T2504096,133.04,Transport,debit
08 Apr 2025,pet grooming #4975,T2504082,145.56,Pets,debit
09 Apr 2025,check payment payment,T2504079,43.39,Financial Services,debit
10 Apr 2025,tuition fee,T2504076,75.62,Education,debit
10 Apr 2025,beema store online,T2504040,137.60,Grocery & Convenience,debit
06 Apr 2025,shaving,T2504040,184.33,Personal Care,debit
06 Apr 2025,dth recharge online,T2504070,14.48,Utilities,debit
03 Apr 2025,small purchase bill,T2504002,197.88,Miscellaneous,debit
04 Apr 2025,myntra payment,T2504100,92.42,Online Shopping,debit
07 Apr 2025,fancy store bill,T2504068,123.18,Shopping,debit
01 Apr 2025,credit card payment #7767,T2504088,125.61,Financial Services,debit
02 Apr 2025,sports equipment payment,T2504054,18.41,Health & Fitness,debit
04 Apr 2025,codexintern txn,T2504086,97.12,Online Services,debit
01 Apr 2025,hair salon #5231,T2504074,51.30,Personal Care,debit
10 Apr 2025,rtgs payment bill,T2504049,178.65,Financial Services,debit
08 Apr 2025,chennai metro rail ltd payment,T2504067,97.64,Transport,debit
10 Apr 2025,archana vessels txn,T2504019,76.35,Shopping,debit
02 Apr 2025,electric bill txn,T2504028,68.40,Utilities,debit
10 Apr 2025,service charge #8786,T2504025,151.59,Miscellaneous,debit
10 Apr 2025,convenience store txn,T2504052,189.65,Grocery & Convenience,debit
10 Apr 2025,local market #5252,T2504036,133.81,Grocery & Convenience,debit
03 Apr 2025,loan repayment,T2504027,82.94,Financial Services,debit
04 Apr 2025,pet food txn,T2504041,92.56,Pets,debit
09 Apr 2025,tax payment #2428,T2504010,140.93,Legal & Government,debit
05 Apr 2025,bhaiya,T2504093,302.56,P2P Transfer,debit
01 Apr 2025,mobile bill #9386,T2504060,174.84,Utilities,debit
09 Apr 2025,check payment,T2504050,159.24,Financial Services,debit
08 Apr 2025,zepto marketplace private limited,T2504025,97.93,Grocery & Convenience,debit
08 Apr 2025,government service payment,T2504036,88.02,Legal & Government,debit
05 Apr 2025,sham ege shop bill,T2504096,20.08,Grocery & Convenience,debit
04 Apr 2025,haircut bill,T2504029,126.12,Personal Care,debit
02 Apr 2025,crowd funding payment,T2504024,76.75,Charity & Donations,debit
10 Apr 2025,vehicle insurance payment,T2504087,119.90,Insurance,debit
04 Apr 2025,health checkup bill,T2504014,101.09,Healthcare,debit
04 Apr 2025,hotel dining txn,T2504073,179.70,Food & Dining,debit
01 Apr 2025,religious donation,T2504049,31.39,Charity & Donations,debit
10 Apr 2025,digital service txn,T2504044,54.88,Online Services,debit
06 Apr 2025,hero chai txn,T2504043,122.91,Food & Dining,debit
01 Apr 2025,religious donation bill,T2504039,199.44,Charity & Donations,debit
03 Apr 2025,animal medicine online,T2504074,161.42,Pets,debit
07 Apr 2025,ola ride #1473,T2504100,111.02,Transport,debit
07 Apr 2025,local transport payment,T2504081,105.23,Transport,debit
05 Apr 2025,two-wheeler insurance bill,T2504097,100.55,Insurance,debit
05 Apr 2025,mehulkumar,T2504077,382.52,P2P Transfer,credit
03 Apr 2025,landlord payment bill,T2504077,1612.46,Housing,debit
10 Apr 2025,unidentified payment txn,T2504039,112.46,Miscellaneous,debit
03 Apr 2025,s karthick kumar,T2504067,1485.93,P2P Transfer,debit
